x,y,z,cluster
14.300793881686795,-2.0000127218217782,11.2,1
14.145870375097616,-2.987939190293047,11.2,1
13.990946868508436,-3.9758656587643153,11.2,1
13.836023361919256,-4.963792127235584,11.2,1
13.68109985533008,-5.951718595706852,11.2,0
13.5261763487409,-6.939645064178121,11.2,1
13.371252842151723,-7.92757153264939,11.2,1
13.216329335562543,-8.915498001120659,11.2,4
13.061405828973363,-9.90342446959193,11.2,1
12.906482322384187,-10.891350938063196,11.2,4
12.751558815795008,-11.879277406534467,11.2,1
12.596635309205828,-12.867203875005734,11.2,4
12.441711802616648,-13.855130343477004,11.2,4
12.28678829602747,-14.843056811948273,11.2,0
12.131864789438293,-15.83098328041954,11.2,1
11.976941282849115,-16.81890974889081,11.2,1
11.822017776259935,-17.80683621736208,11.2,1
11.667094269670757,-18.794762685833344,11.2,1
11.512170763081578,-19.782689154304617,11.2,1
11.3572472564924,-20.770615622775885,11.2,1
11.20232374990322,-21.75854209124715,11.2,1
11.04740024331404,-22.746468559718423,11.2,1
10.892476736724863,-23.734395028189688,11.2,1
10.737553230135685,-24.72232149666096,11.2,1
10.582629723546507,-25.710247965132233,11.2,1
10.427706216957327,-26.698174433603498,11.2,1
10.27278271036815,-27.68610090207477,11.2,1
14.242408452750599,4.082469595595013,11.2,1
14.08748494616142,3.0945431271237442,11.2,0
13.932561439572243,2.1066166586524755,11.2,1
13.777637932983064,1.1186901901812067,11.2,1
13.622714426393884,0.13076372170993805,11.2,1
13.467790919804704,-0.8571627467613308,11.2,1
13.312867413215528,-1.8450892152325995,11.2,1
13.157943906626349,-2.8330156837038682,11.2,0
13.003020400037169,-3.8209421521751366,11.2,0
12.848096893447991,-4.808868620646406,11.2,1
12.693173386858813,-5.7967950891176745,11.2,1
12.538249880269634,-6.784721557588943,11.2,4
12.383326373680456,-7.772648026060212,11.2,1
12.228402867091276,-8.760574494531479,11.2,4
12.073479360502098,-9.74850096300275,11.2,1
11.918555853912919,-10.736427431474018,11.2,1
11.76363234732374,-11.724353899945289,11.2,4
11.608708840734561,-12.712280368416554,11.2,1
11.453785334145383,-13.700206836887824,11.2,1
11.298861827556205,-14.688133305359093,11.2,1
11.143938320967028,-15.676059773830364,11.2,1
10.989014814377848,-16.663986242301633,11.2,1
10.834091307788668,-17.651912710772898,11.2,1
10.67916780119949,-18.63983917924417,11.2,1
10.52424429461031,-19.62776564771544,11.2,1
10.369320788021133,-20.615692116186707,11.2,1
10.214397281431953,-21.603618584657973,11.2,1
10.059473774842775,-22.591545053129245,11.2,1
9.904550268253598,-23.579471521600514,11.2,1
9.74962676166442,-24.567397990071782,11.2,1
9.59470325507524,-25.555324458543048,11.2,1
9.43977974848606,-26.54325092701432,11.2,1
9.284856241896883,-27.53117739548559,11.2,1
13.564328997457684,6.213246039126728,11.2,1
13.409405490868505,5.2253195706554605,11.2,1
13.254481984279328,4.237393102184193,11.2,1
13.099558477690149,3.249466633712923,11.2,1
12.944634971100971,2.2615401652416542,11.2,1
12.789711464511793,1.2736136967703857,11.2,1
12.634787957922613,0.28568722829911697,11.2,1
12.479864451333436,-0.7022392401721518,11.2,0
12.324940944744256,-1.6901657086434205,11.2,0
12.170017438155078,-2.6780921771146895,11.2,0
12.015093931565898,-3.6660186455859574,11.2,4
11.86017042497672,-4.653945114057227,11.2,1
11.705246918387541,-5.641871582528495,11.2,0
11.550323411798363,-6.6297980509997645,11.2,1
11.395399905209185,-7.617724519471032,11.2,4
11.240476398620006,-8.605650987942301,11.2,1
11.085552892030828,-9.593577456413572,11.2,1
10.930629385441648,-10.581503924884839,11.2,1
10.77570587885247,-11.56943039335611,11.2,5
10.62078237226329,-12.557356861827376,11.2,1
10.465858865674113,-13.545283330298645,11.2,1
10.310935359084933,-14.533209798769914,11.2,1
10.156011852495755,-15.521136267241184,11.2,1
10.001088345906577,-16.509062735712455,11.2,1
9.8461648393174,-17.49698920418372,11.2,1
9.69124133272822,-18.48491567265499,11.2,1
9.53631782613904,-19.472842141126257,11.2,1
9.381394319549862,-20.46076860959753,11.2,1
9.226470812960683,-21.448695078068795,11.2,1
9.071547306371505,-22.436621546540064,11.2,1
8.916623799782325,-23.424548015011332,11.2,1
8.761700293193147,-24.412474483482605,11.2,1
8.60677678660397,-25.40040095195387,11.2,1
8.451853280014792,-26.38832742042514,11.2,1
8.296929773425612,-27.37625388889641,11.2,1
12.731326035575595,7.356096014187178,11.2,1
12.576402528986417,6.368169545715908,11.2,1
12.42147902239724,5.38024307724464,11.2,1
12.26655551580806,4.3923166087733705,11.2,0
12.111632009218882,3.4043901403021026,11.2,0
11.956708502629702,2.416463671830833,11.2,1
11.801784996040524,1.4285372033595642,11.2,0
11.646861489451345,0.4406107348882955,11.2,1
11.491937982862167,-0.5473157335829733,11.2,0
11.337014476272987,-1.535242202054242,11.2,0
11.18209096968381,-2.5231686705255107,11.2,4
11.027167463094631,-3.5110951389967795,11.2,4
10.872243956505452,-4.499021607468047,11.2,1
10.717320449916274,-5.486948075939317,11.2,1
10.562396943327094,-6.474874544410585,11.2,4
10.407473436737916,-7.4628010128818545,11.2,1
10.252549930148737,-8.450727481353123,11.2,1
10.097626423559559,-9.438653949824392,11.2,1
9.94270291697038,-10.42658041829566,11.2,1
9.787779410381201,-11.41450688676693,11.2,1
9.632855903792024,-12.402433355238198,11.2,1
9.477932397202844,-13.390359823709469,11.2,1
9.323008890613666,-14.378286292180736,11.2,1
9.168085384024488,-15.366212760652004,11.2,1
9.013161877435309,-16.354139229123273,11.2,1
8.858238370846129,-17.342065697594542,11.2,1
8.703314864256951,-18.32999216606581,11.2,1
8.548391357667771,-19.31791863453708,11.2,1
8.393467851078594,-20.305845103008348,11.2,1
8.238544344489416,-21.293771571479617,11.2,1
8.083620837900236,-22.281698039950886,11.2,1
7.928697331311058,-23.269624508422154,11.2,1
7.77377382472188,-24.257550976893423,11.2,4
7.618850318132701,-25.245477445364692,11.2,1
7.463926811543521,-26.233403913835964,11.2,1
7.309003304954343,-27.221330382307237,11.2,1
11.898323073693506,8.498945989247625,11.2,0
11.743399567104326,7.5110195207763555,11.2,0
11.588476060515148,6.523093052305086,11.2,1
11.433552553925969,5.535166583833819,11.2,0
11.27862904733679,4.54724011536255,11.2,1
11.123705540747611,3.559313646891281,11.2,0
10.968782034158433,2.5713871784200117,11.2,0
10.813858527569256,1.5834607099487432,11.2,0
10.658935020980076,0.5955342414774745,11.2,4
10.504011514390898,-0.3923922269937943,11.2,1
10.349088007801718,-1.380318695465063,11.2,4
10.19416450121254,-2.368245163936332,11.2,4
10.039240994623361,-3.3561716324076003,11.2,4
9.884317488034181,-4.344098100878869,11.2,1
9.729393981445003,-5.332024569350137,11.2,1
9.574470474855826,-6.319951037821406,11.2,1
9.419546968266648,-7.307877506292675,11.2,1
9.264623461677468,-8.295803974763945,11.2,1
9.10969995508829,-9.283730443235214,11.2,1
8.95477644849911,-10.271656911706481,11.2,1
8.799852941909933,-11.25958338017775,11.2,1
8.644929435320753,-12.24750984864902,11.2,4
8.490005928731573,-13.23543631712029,11.2,1
8.335082422142396,-14.223362785591556,11.2,1
8.180158915553218,-15.211289254062825,11.2,1
8.02523540896404,-16.199215722534095,11.2,1
7.87031190237486,-17.18714219100536,11.2,1
7.715388395785682,-18.17506865947663,11.2,1
7.560464889196503,-19.1629951279479,11.2,1
7.405541382607325,-20.15092159641917,11.2,1
7.250617876018145,-21.138848064890436,11.2,1
7.0956943694289665,-22.126774533361704,11.2,1
6.940770862839789,-23.114701001832977,11.2,1
6.785847356250611,-24.102627470304245,11.2,1
6.630923849661431,-25.09055393877551,11.2,1
6.476000343072252,-26.078480407246786,11.2,1
6.3210768364830745,-27.06640687571805,11.2,3
11.065320111811413,9.641795964308072,11.2,1
10.910396605222235,8.653869495836803,11.2,1
10.755473098633058,7.665943027365534,11.2,0
10.60054959204388,6.6780165588942655,11.2,0
10.4456260854547,5.690090090422997,11.2,0
10.29070257886552,4.702163621951728,11.2,0
10.135779072276343,3.7142371534804597,11.2,0
9.980855565687163,2.7263106850091905,11.2,0
9.825932059097985,1.7383842165379217,11.2,4
9.671008552508805,0.7504577480666532,11.2,4
9.516085045919628,-0.23746872040461553,11.2,4
9.36116153933045,-1.2253951888758843,11.2,4
9.206238032741272,-2.2133216573471532,11.2,4
9.051314526152092,-3.2012481258184216,11.2,4
8.896391019562913,-4.189174594289691,11.2,4
8.741467512973735,-5.1771010627609595,11.2,4
8.586544006384555,-6.165027531232228,11.2,1
8.431620499795377,-7.152953999703496,11.2,1
8.276696993206198,-8.140880468174766,11.2,1
8.12177348661702,-9.128806936646034,11.2,1
7.966849980027841,-10.116733405117303,11.2,1
7.811926473438663,-11.104659873588572,11.2,1
7.657002966849484,-12.09258634205984,11.2,1
7.502079460260305,-13.08051281053111,11.2,1
7.347155953671127,-14.068439279002376,11.2,1
7.192232447081949,-15.056365747473645,11.2,1
7.037308940492769,-16.044292215944914,11.2,1
6.882385433903591,-17.032218684416183,11.2,1
6.727461927314413,-18.02014515288745,11.2,1
6.572538420725233,-19.00807162135872,11.2,1
6.417614914136055,-19.99599808982999,11.2,1
6.2626914075468765,-20.983924558301258,11.2,1
6.107767900957698,-21.971851026772526,11.2,1
5.952844394368519,-22.959777495243795,11.2,1
5.79792088777934,-23.947703963715064,11.2,1
5.6429973811901615,-24.935630432186333,11.2,1
5.488073874600984,-25.923556900657605,11.2,1
10.232317149929324,10.78464593936852,11.2,1
10.077393643340145,9.796719470897251,11.2,0
9.922470136750967,8.808793002425983,11.2,1
9.767546630161787,7.820866533954714,11.2,0
9.61262312357261,6.832940065483444,11.2,0
9.45769961698343,5.845013597012176,11.2,0
9.302776110394252,4.857087128540907,11.2,0
9.147852603805074,3.869160660069639,11.2,0
8.992929097215894,2.8812341915983692,11.2,0
8.838005590626716,1.8933077231271007,11.2,0
8.683082084037537,0.905381254655832,11.2,4
8.528158577448359,-0.08254521381543678,11.2,4
8.37323507085918,-1.0704716822867055,11.2,4
8.218311564270001,-2.0583981507579745,11.2,4
8.063388057680822,-3.0463246192292432,11.2,5
7.908464551091643,-4.034251087700511,11.2,1
7.753541044502465,-5.022177556171781,11.2,1
7.598617537913286,-6.010104024643049,11.2,1
7.4436940313241085,-6.998030493114318,11.2,1
7.288770524734929,-7.985956961585586,11.2,1
7.133847018145751,-8.973883430056855,11.2,1
6.978923511556571,-9.961809898528124,11.2,1
6.8240000049673935,-10.949736366999392,11.2,1
6.669076498378215,-11.937662835470661,11.2,1
6.514152991789035,-12.92558930394193,11.2,1
6.359229485199857,-13.9135157724132,11.2,1
6.2043059786106785,-14.90144224088447,11.2,1
6.049382472021501,-15.88936870935574,11.2,1
5.894458965432322,-16.877295177827005,11.2,1
5.739535458843143,-17.865221646298274,11.2,1
5.5846119522539635,-18.853148114769546,11.2,1
5.429688445664786,-19.841074583240815,11.2,1
5.274764939075607,-20.82900105171208,11.2,1
5.119841432486428,-21.81692752018335,11.2,1
4.964917925897249,-22.80485398865462,11.2,1
4.809994419308071,-23.79278045712589,11.2,1
4.655070912718893,-24.780706925597155,11.2,1
4.500147406129714,-25.768633394068427,11.2,1
9.244390681458055,10.939569445957698,11.2,0
9.089467174868876,9.95164297748643,11.2,0
8.934543668279698,8.96371650901516,11.2,0
8.77962016169052,7.975790040543892,11.2,0
8.62469665510134,6.987863572072622,11.2,0
8.469773148512163,5.999937103601355,11.2,0
8.314849641922985,5.012010635130086,11.2,0
8.159926135333805,4.024084166658818,11.2,0
8.005002628744625,3.0361576981875484,11.2,4
7.850079122155448,2.0482312297162797,11.2,0
7.695155615566269,1.0603047612450107,11.2,4
7.540232108977091,0.07237829277374197,11.2,4
7.385308602387911,-0.9155481756975268,11.2,1
7.2303850957987335,-1.9034746441687957,11.2,0
7.075461589209555,-2.891401112640064,11.2,1
6.920538082620377,-3.8793275811113324,11.2,1
6.765614576031197,-4.867254049582601,11.2,1
6.610691069442018,-5.85518051805387,11.2,1
6.45576756285284,-6.843106986525139,11.2,1
6.300844056263662,-7.831033454996408,11.2,1
6.145920549674483,-8.818959923467677,11.2,1
5.9909970430853035,-9.806886391938946,11.2,1
5.836073536496126,-10.794812860410214,11.2,1
5.681150029906947,-11.782739328881483,11.2,1
5.526226523317768,-12.770665797352752,11.2,1
5.371303016728589,-13.75859226582402,11.2,4
5.216379510139411,-14.74651873429529,11.2,1
5.061456003550232,-15.73444520276656,11.2,1
4.906532496961054,-16.722371671237827,11.2,4
4.751608990371875,-17.710298139709096,11.2,1
4.596685483782696,-18.698224608180364,11.2,1
4.441761977193518,-19.686151076651633,11.2,1
4.286838470604339,-20.674077545122902,11.2,1
4.13191496401516,-21.66200401359417,11.2,1
3.9769914574259815,-22.64993048206544,11.2,1
3.8220679508368027,-23.637856950536708,11.2,1
3.6671444442476244,-24.625783419007977,11.2,1
3.5122209376584457,-25.613709887479246,11.2,3
8.256464212986787,11.094492952546876,11.2,0
8.101540706397607,10.106566484075609,11.2,0
7.946617199808429,9.118640015604338,11.2,0
7.7916936932192495,8.130713547133071,11.2,0
7.636770186630071,7.142787078661802,11.2,0
7.481846680040893,6.154860610190534,11.2,0
7.326923173451715,5.166934141719265,11.2,0
7.171999666862535,4.179007673247996,11.2,0
7.017076160273357,3.1910812047767267,11.2,4
6.862152653684179,2.203154736305458,11.2,4
6.707229147094999,1.2152282678341895,11.2,4
6.552305640505821,0.22730179936292072,11.2,3
6.397382133916642,-0.760624669108348,11.2,1
6.242458627327464,-1.7485511375796168,11.2,1
6.087535120738285,-2.7364776060508857,11.2,3
5.932611614149106,-3.724404074522154,11.2,1
5.777688107559928,-4.712330542993422,11.2,1
5.622764600970749,-5.700257011464691,11.2,1
5.467841094381571,-6.688183479935961,11.2,1
5.312917587792392,-7.676109948407229,11.2,1
5.1579940812032135,-8.6640364168785,11.2,1
5.003070574614034,-9.651962885349766,11.2,1
4.848147068024856,-10.639889353821037,11.2,1
4.693223561435677,-11.627815822292304,11.2,1
4.5383000548464985,-12.615742290763574,11.2,4
4.38337654825732,-13.603668759234841,11.2,4
4.228453041668141,-14.591595227706112,11.2,1
4.073529535078963,-15.57952169617738,11.2,4
3.9186060284897843,-16.567448164648646,11.2,1
3.7636825219006056,-17.555374633119918,11.2,1
3.6087590153114264,-18.543301101591187,11.2,1
3.4538355087222485,-19.531227570062455,11.2,1
3.2989120021330693,-20.51915403853372,11.2,1
3.14398849554389,-21.507080507004993,11.2,1
2.989064988954712,-22.49500697547626,11.2,1
2.834141482365533,-23.48293344394753,11.2,1
2.6792179757763543,-24.470859912418796,11.2,1
7.423461251104696,12.237342927607324,11.2,4
7.268537744515517,11.249416459136055,11.2,0
7.113614237926339,10.261489990664789,11.2,0
6.9586907313371595,9.273563522193518,11.2,0
6.803767224747982,8.285637053722251,11.2,4
6.648843718158803,7.2977105852509805,11.2,0
6.493920211569625,6.309784116779712,11.2,0
6.338996704980445,5.321857648308443,11.2,0
6.184073198391267,4.333931179837174,11.2,4
6.029149691802088,3.346004711365906,11.2,0
5.87422618521291,2.3580782428946367,11.2,4
5.719302678623731,1.3701517744233682,11.2,3
5.564379172034552,0.38222530595209947,11.2,3
5.409455665445373,-0.6057011625191693,11.2,1
5.254532158856195,-1.5936276309904382,11.2,0
5.099608652267016,-2.581554099461707,11.2,1
4.944685145677838,-3.5694805679329753,11.2,1
4.789761639088659,-4.5574070364042445,11.2,1
4.63483813249948,-5.545333504875513,11.2,1
4.479914625910302,-6.533259973346782,11.2,1
4.3249911193211235,-7.52118644181805,11.2,1
4.170067612731944,-8.50911291028932,11.2,1
4.015144106142766,-9.497039378760586,11.2,1
3.8602205995535868,-10.484965847231857,11.2,1
3.705297092964409,-11.472892315703124,11.2,4
3.5503735863752297,-12.460818784174394,11.2,4
3.395450079786051,-13.448745252645661,11.2,4
3.2405265731968727,-14.436671721116932,11.2,1
3.0856030666076935,-15.4245981895882,11.2,1
2.930679560018515,-16.412524658059468,11.2,1
2.775756053429336,-17.400451126530736,11.2,1
2.6208325468401577,-18.388377595002005,11.2,1
2.465909040250979,-19.376304063473277,11.2,1
2.3109855336618006,-20.364230531944543,11.2,1
2.1560620270726214,-21.35215700041581,11.2,1
2.001138520483443,-22.34008346888708,11.2,1
1.8462150138942643,-23.328009937358352,11.2,1
1.6912915073050858,-24.315936405829618,11.2,3
6.900305302400963,15.356045839610312,11.2,0
6.745381795811784,14.368119371139041,11.2,0
6.590458289222605,13.380192902667773,11.2,0
6.435534782633427,12.392266434196502,11.2,0
6.280611276044247,11.404339965725233,11.2,0
6.1256877694550695,10.416413497253966,11.2,0
5.97076426286589,9.428487028782696,11.2,0
5.815840756276712,8.440560560311429,11.2,0
5.660917249687533,7.452634091840158,11.2,0
5.5059937430983545,6.4647076233688905,11.2,4
5.351070236509176,5.476781154897622,11.2,0
5.196146729919997,4.488854686426353,11.2,4
5.041223223330819,3.5009282179550842,11.2,3
4.88629971674164,2.5130017494838155,11.2,3
4.731376210152462,1.525075281012547,11.2,3
4.576452703563282,0.5371488125412782,11.2,3
4.421529196974104,-0.45077765592999075,11.2,3
4.266605690384925,-1.4387041244012595,11.2,1
4.111682183795747,-2.4266305928725282,11.2,1
3.956758677206568,-3.414557061343797,11.2,1
3.8018351706173896,-4.402483529815066,11.2,1
3.646911664028211,-5.3904099982863345,11.2,1
3.4919881574390326,-6.378336466757603,11.2,1
3.337064650849854,-7.366262935228872,11.2,1
3.1821411442606746,-8.354189403700142,11.2,1
3.027217637671496,-9.342115872171409,11.2,1
2.8722941310823176,-10.33004234064268,11.2,1
2.717370624493139,-11.317968809113946,11.2,4
2.56244711790396,-12.305895277585217,11.2,1
2.4075236113147813,-13.293821746056484,11.2,4
2.2526001047256026,-14.281748214527752,11.2,4
2.0976765981364243,-15.269674682999021,11.2,1
1.9427530915472455,-16.25760115147029,11.2,1
1.7878295849580668,-17.24552761994156,11.2,1
1.632906078368888,-18.233454088412827,11.2,1
1.4779825717797095,-19.221380556884096,11.2,1
1.323059065190531,-20.209307025355365,11.2,1
1.168135558601352,-21.197233493826634,11.2,1
1.0132120520121735,-22.185159962297902,11.2,1
0.8582885454229949,-23.17308643076917,11.2,1
6.222225847108051,17.486822283142025,11.2,3
6.067302340518872,16.498895814670753,11.2,0
5.912378833929694,15.510969346199488,11.2,0
5.757455327340514,14.52304287772822,11.2,0
5.602531820751336,13.535116409256949,11.2,0
5.447608314162157,12.547189940785682,11.2,0
5.2926848075729795,11.559263472314413,11.2,0
5.1377613009838,10.571337003843144,11.2,0
4.982837794394621,9.583410535371875,11.2,0
4.827914287805443,8.595484066900607,11.2,0
4.6729907812162645,7.607557598429338,11.2,2
4.518067274627086,6.61963112995807,11.2,0
4.363143768037907,5.631704661486801,11.2,5
4.208220261448728,4.643778193015533,11.2,3
4.05329675485955,3.655851724544264,11.2,3
3.8983732482703717,2.6679252560729942,11.2,3
3.743449741681192,1.6799987876017255,11.2,3
3.5885262350920137,0.692072319130457,11.2,3
3.433602728502835,-0.2958541493408119,11.2,1
3.2786792219136567,-1.2837806178120807,11.2,1
3.1237557153244775,-2.2717070862833495,11.2,1
2.968832208735299,-3.2596335547546174,11.2,1
2.8139087021461204,-4.247560023225886,11.2,1
2.6589851955569417,-5.235486491697155,11.2,1
2.5040616889677634,-6.223412960168424,11.2,3
2.3491381823785846,-7.211339428639692,11.2,3
2.194214675789406,-8.199265897110962,11.2,3
2.039291169200227,-9.18719236558223,11.2,3
1.8843676626110486,-10.1751188340535,11.2,1
1.72944415602187,-11.163045302524768,11.2,1
1.574520649432691,-12.150971770996037,11.2,5
1.4195971428435126,-13.138898239467306,11.2,5
1.264673636254334,-14.126824707938576,11.2,1
1.1097501296651555,-15.114751176409845,11.2,1
0.9548266230759769,-16.102677644881112,11.2,1
0.7999031164867979,-17.09060411335238,11.2,1
0.6449796098976194,-18.07853058182365,11.2,1
0.4900561033084408,-19.06645705029492,11.2,1
0.3351325967192622,-20.054383518766187,11.2,1
0.1802090901300833,-21.042309987237456,11.2,1
0.02528558354090473,-22.030236455708724,11.2,1
-0.12963792304827385,-23.018162924179997,11.2,3
5.38922288522596,18.629672258202472,11.2,3
5.2342993786367815,17.641745789731203,11.2,4
5.079375872047603,16.653819321259935,11.2,0
4.924452365458424,15.665892852788668,11.2,0
4.769528858869245,14.677966384317397,11.2,0
4.614605352280067,13.690039915846128,11.2,0
4.459681845690888,12.70211344737486,11.2,0
4.30475833910171,11.71418697890359,11.2,0
4.14983483251253,10.726260510432322,11.2,0
3.994911325923352,9.738334041961053,11.2,0
3.8399878193341737,8.750407573489785,11.2,0
3.685064312744995,7.762481105018516,11.2,2
3.530140806155816,6.774554636547248,11.2,2
3.375217299566638,5.78662816807598,11.2,2
3.220293792977459,4.798701699604711,11.2,2
3.0653702863882804,3.810775231133442,11.2,3
2.910446779799101,2.822848762662173,11.2,3
2.755523273209923,1.8349222941909045,11.2,3
2.600599766620744,0.8469958257196357,11.2,1
2.445676260031566,-0.14093064275163317,11.2,1
2.2907527534423866,-1.128857111222902,11.2,1
2.1358292468532083,-2.1167835796941707,11.2,1
1.9809057402640295,-3.1047100481654395,11.2,1
1.825982233674851,-4.092636516636707,11.2,1
1.6710587270856725,-5.080562985107976,11.2,3
1.5161352204964937,-6.068489453579245,11.2,3
1.361211713907315,-7.0564159220505145,11.2,3
1.2062882073181362,-8.044342390521784,11.2,3
1.0513647007289577,-9.032268858993053,11.2,3
0.8964411941397792,-10.020195327464322,11.2,1
0.7415176875506007,-11.00812179593559,11.2,1
0.5865941809614217,-11.99604826440686,11.2,5
0.4316706743722431,-12.983974732878128,11.2,1
0.2767471677830645,-13.971901201349397,11.2,1
0.12182366119388599,-14.959827669820665,11.2,1
-0.03309984539529258,-15.947754138291932,11.2,1
-0.1880233519844715,-16.935680606763203,11.2,1
-0.3429468585736501,-17.92360707523447,11.2,1
-0.4978703651628287,-18.91153354370574,11.2,1
-0.6527938717520072,-19.89946001217701,11.2,1
-0.8077173783411862,-20.887386480648278,11.2,1
-0.9626408849303647,-21.875312949119547,11.2,1
4.4012964167546915,18.784595764791653,11.2,0
4.246372910165513,17.79666929632038,11.2,0
4.091449403576334,16.808742827849112,11.2,0
3.9365258969871553,15.820816359377847,11.2,0
3.781602390397976,14.832889890906577,11.2,0
3.6266788838087978,13.844963422435308,11.2,0
3.471755377219619,12.857036953964037,11.2,0
3.3168318706304403,11.86911048549277,11.2,0
3.1619083640412615,10.881184017021502,11.2,0
3.0069848574520828,9.893257548550233,11.2,0
2.8520613508629045,8.905331080078964,11.2,2
2.6971378442737257,7.9174046116076955,11.2,2
2.5422143376845474,6.929478143136427,11.2,2
2.3872908310953687,5.941551674665158,11.2,2
2.23236732450619,4.953625206193889,11.2,2
2.077443817917011,3.965698737722621,11.2,2
1.9225203113278326,2.9777722692513517,11.2,3
1.7675968047386537,1.989845800780083,11.2,3
1.6126732981494751,1.0019193323088142,11.2,1
1.4577497915602966,0.013992863837545588,11.2,1
1.3028262849711179,-0.9739336046337232,11.2,1
1.1479027783819393,-1.961860073104992,11.2,1
0.9929792717927606,-2.9497865415762607,11.2,1
0.838055765203582,-3.937713010047529,11.2,1
0.6831322586144034,-4.925639478518798,11.2,1
0.5282087520252248,-5.913565946990067,11.2,3
0.37328524543604613,-6.901492415461336,11.2,3
0.2183617388468674,-7.8894188839326045,11.2,3
0.06343823225768885,-8.877345352403873,11.2,3
-0.09148527433148972,-9.865271820875142,11.2,4
-0.2464087809206683,-10.85319828934641,11.2,0
-0.40133228750984723,-11.84112475781768,11.2,1
-0.5562557940990258,-12.829051226288948,11.2,1
-0.7111793006882043,-13.816977694760217,11.2,1
-0.866102807277383,-14.804904163231488,11.2,0
-1.0210263138665616,-15.792830631702753,11.2,1
-1.1759498204557404,-16.78075710017402,11.2,0
-1.3308733270449191,-17.768683568645294,11.2,1
-1.4857968336340976,-18.756610037116562,11.2,3
-1.6407203402232764,-19.744536505587828,11.2,1
-1.795643846812455,-20.732462974059096,11.2,1
3.5682934548726,19.9274457398521,11.2,3
3.413369948283422,18.93951927138083,11.2,0
3.258446441694243,17.951592802909563,11.2,0
3.1035229351050644,16.963666334438294,11.2,0
2.9485994285158856,15.975739865967025,11.2,0
2.793675921926707,14.987813397495756,11.2,0
2.638752415337528,13.999886929024488,11.2,0
2.4838289087483494,13.011960460553217,11.2,0
2.328905402159171,12.02403399208195,11.2,0
2.1739818955699923,11.036107523610681,11.2,0
2.019058388980814,10.048181055139413,11.2,2
1.8641348823916353,9.060254586668144,11.2,2
1.7092113758024563,8.072328118196875,11.2,2
1.5542878692132778,7.084401649725606,11.2,2
1.3993643626240992,6.096475181254337,11.2,2
1.2444408560349207,5.108548712783068,11.2,2
1.089517349445742,4.120622244311799,11.2,2
0.9345938428565633,3.1326957758405305,11.2,2
0.7796703362673847,2.1447693073692617,11.2,2
0.6247468296782059,1.1568428388979932,11.2,2
0.4698233230890274,0.16891637042672433,11.2,2
0.3148998164998488,-0.8190100980445445,11.2,1
0.1599763099106701,-1.806936566515813,11.2,1
0.005052803321491448,-2.794863034987082,11.2,1
-0.14987070326768712,-3.7827895034583507,11.2,1
-0.3047942098568658,-4.7707159719296195,11.2,3
-0.4597177164460445,-5.758642440400888,11.2,3
-0.6146412230352231,-6.746568908872156,11.2,3
-0.7695647296244018,-7.734495377343426,11.2,3
-0.9244882362135804,-8.722421845814694,11.2,1
-1.079411742802759,-9.710348314285962,11.2,4
-1.2343352493919375,-10.698274782757231,11.2,0
-1.3892587559811165,-11.6862012512285,11.2,1
-1.544182262570295,-12.674127719699769,11.2,1
-1.6991057691594738,-13.662054188171037,11.2,0
-1.8540292757486523,-14.649980656642308,11.2,1
-2.008952782337831,-15.637907125113575,11.2,1
-2.1638762889270096,-16.625833593584844,11.2,1
-2.3187997955161883,-17.613760062056112,11.2,1
-2.473723302105367,-18.60168653052738,11.2,1
-2.6286468086945454,-19.58961299899865,11.2,1
-2.7835703152837246,-20.57753946746992,11.2,3
2.580366986401331,20.08236924644128,11.2,3
2.4254434798121527,19.09444277797001,11.2,0
2.270519973222974,18.10651630949874,11.2,0
2.1155964666337956,17.11858984102747,11.2,0
1.9606729600446169,16.130663372556207,11.2,0
1.8057494534554377,15.142736904084936,11.2,0
1.650825946866259,14.154810435613665,11.2,0
1.4959024402770806,13.166883967142397,11.2,0
1.340978933687902,12.178957498671128,11.2,0
1.1860554270987236,11.19103103019986,11.2,0
1.0311319205095448,10.20310456172859,11.2,2
0.8762084139203662,9.215178093257322,11.2,2
0.7212849073311874,8.227251624786053,11.2,2
0.5663614007420088,7.239325156314784,11.2,2
0.4114378941528303,6.251398687843516,11.2,2
0.2565143875636515,5.263472219372248,11.2,2
0.10159088097447297,4.275545750900979,11.2,2
-0.053332625614705684,3.28761928242971,11.2,2
-0.20825613220388436,2.2996928139584405,11.2,2
-0.363179638793063,1.311766345487172,11.2,2
-0.5181031453822416,0.3238398770159031,11.2,2
-0.6730266519714203,-0.6640865914553657,11.2,1
-0.8279501585605988,-1.6520130599266345,11.2,5
-0.9828736651497776,-2.6399395283979032,11.2,3
-1.1377971717389561,-3.627865996869171,11.2,3
-1.2927206783281349,-4.61579246534044,11.2,3
-1.4476441849173134,-5.603718933811709,11.2,3
-1.6025676915064921,-6.591645402282978,11.2,3
-1.757491198095671,-7.579571870754248,11.2,3
-1.9124147046848496,-8.567498339225516,11.2,4
-2.067338211274028,-9.555424807696784,11.2,4
-2.2222617178632067,-10.543351276168053,11.2,1
-2.3771852244523854,-11.531277744639322,11.2,1
-2.5321087310415638,-12.51920421311059,11.2,0
-2.6870322376307425,-13.50713068158186,11.2,1
-2.841955744219921,-14.495057150053128,11.2,1
-2.9968792508090996,-15.482983618524395,11.2,1
-3.1518027573982788,-16.470910086995666,11.2,1
