stock_code,revenue,s_fa_eps_basic,du_profit,plus_net_invest_inc,net_cash_flows_oper_act,net_cash_flows_inv_act,net_roe,total_roe,RSI,VOL,WILLR,y,date
600482.SH,15112142848,0.469999999,1040909248,1115292.25,-521694688,-668390592,3.152400017,2.06159997,51.50977588,0.011729604,-24,-0.051067073,20171207
600485.SH,2827380736,0.150000006,1283080704,33878760,-2877439488,-1233405568,3.529700041,1.932899952,0,0,0,,20171207
600489.SH,20457723904,0.088,1052519488,31466936,2384206080,-1267041408,2.250999928,1.230800033,43.36554582,0.006918614,-44.87179487,0.01459854,20171207
600498.SH,11991229440,0.569999993,829088576,37789136,-1765927552,-798508608,6.422699928,2.472100019,41.40770244,0.01777491,-74.67411546,-0.016398819,20171207
600518.SH,16456059904,0.637000024,4441306624,49519088,661503040,-1685589760,10.14710045,5.23210001,44.09468962,0.006976106,-27.5862069,-0.005519779,20171207
600519.SH,5430883328,15.90999985,28453564416,0,32535332864,-773487360,23.68980026,17.74839973,44.00000468,0.005475396,-90.55441478,0.077007897,20171207
600522.SH,14580736000,0.476999998,1825980800,8348914,197878544,-1110332160,8.337800026,6.218599796,62.69270686,0.039588197,-24.87046632,-0.109756098,20171207
600535.SH,2960523776,1.049999952,1593141248,-4290841.5,722183680,-454621152,13.39249992,6.117300034,48.13463908,0.003834931,-42.67782427,-0.05738576,20171207
600547.SH,37707649024,0.479999989,1544447232,22567878,1480922112,-927912384,5.516200066,2.693500042,48.62002774,0.008003737,-63.93442623,0.00631439,20171207
600549.SH,5643168768,0.540000021,1241318528,-30458808,999628224,562836544,8.558699608,4.92509985,32.97064864,0.016134829,-90.90909091,0.084210526,20171207
600570.SH,1337422080,0.469999999,334341056,17437396,-321794592,264786464,10.47039986,6.546000004,30.85406384,0.021104637,-74.5148771,0.030992196,20171207
600583.SH,8045239808,0.07,673230080,-767552576,2211083008,-11849600,1.315700054,1.008599997,27.01306661,0.003251283,-80,0.025041736,20171207
600585.SH,37949001728,1.850000024,13513674752,-55247288,8204458496,-397975968,11.76029968,9.071399689,58.59909633,0.018336887,-53.60169492,-0.010207554,20171207
600588.SH,1739768448,-0.180000007,-24971944,821553,-644669440,228686032,-5.075900078,-1.543400049,25.88041169,0.003597427,-72.51184834,0.088280061,20171207
600606.SH,1.51E+11,0.540000021,12852501504,55760084,-6070199296,-5352909312,10.89610004,1.133599997,39.41740412,0.00472128,-78.57142857,0.01958042,20171207
600637.SH,12932654080,0.384299994,1591835520,68219352,1142841088,1678596352,3.805999994,3.291800022,31.05646621,0.001850293,-89.88764045,-0.046605293,20171207
600649.SH,7634446848,0.379999995,1385347712,349447968,633377088,999705664,5.52159977,2.714999914,42.81692535,0.004594628,-22.22222222,-0.033991228,20171207
600660.SH,7584424960,0.850000024,2914913280,1882088,2727876864,-2646062848,11.85309982,7.081600189,46.49179918,0.006998845,-45.59585492,0.060335196,20171207
600663.SH,7820089344,0.435299993,3392151296,-29722018,4251388928,-3883358464,10.52439976,2.350399971,44.82411727,0.001031909,-49.46236559,-0.136158702,20171207
600674.SH,700194368,0.649100006,3116674304,0,267954048,954934784,12.95020008,10.27670002,38.62367506,0.003799945,-95.89041096,0.030549898,20171207
600682.SH,1405757184,0.349999994,909481536,0,996560384,-1077744256,5.093200207,1.996899962,0,0,0,,20171207
600685.SH,15490034688,-0.132300004,211282352,1004917.563,-5916633600,-3226093568,-1.844699979,-0.389600009,0,0,0,,20171207
600688.SH,68157616128,0.381000012,5063832064,837840000,5301471232,-11432000,15.6303997,11.64999962,51.79053133,0.002808077,-11.53846154,-0.02764977,20171207
600690.SH,48786608128,0.931999981,9078057984,0,4945944576,-38911324160,18.81259918,5.158800125,44.90280752,0.012544408,-79.06976744,0.065092166,20171207
600703.SH,4485763072,0.579999983,3009462528,-1004246.75,1009794240,-546052416,12.52130032,9.872400284,43.4277426,0.012557044,-33.59073359,-0.034870205,20171207
600704.SH,1.36E+11,0.301600009,3872034816,64920376,-7871454.5,-4522970112,7.269800186,2.44659996,34.65148166,0.004405136,-69.23076923,-0.049157303,20171207
600705.SH,6286822912,0.219999999,3370417664,21357242,-41182081024,-614802304,8.403100014,1.531499982,47.0493222,0.006045506,-55.26315789,-0.105863192,20171207
600739.SH,9797696512,0.805899978,1770184192,1611060864,325636032,-5960112128,6.149099827,3.729500055,35.42284434,0.005863148,-20.40816327,-0.014857143,20171207
600741.SH,1.04E+11,1.527999997,7741414912,2777498112,8451407872,-3074553344,12.17549992,6.123400211,48.86054195,0.006792128,-81.03448276,0.112720157,20171207
600795.SH,42649415680,0.118000001,8748321792,1245279232,18842181632,-10039834624,4.649600029,1.183300018,45.83343743,0.004869692,-95.23809524,-0.075075075,20171207
600804.SH,6630041600,0.430000007,799468672,0,2922581248,-2443169280,8.739899635,2.746299982,48.59575722,0.008616977,-13.17829457,-0.142646335,20171207
600816.SH,3514553600,0.619899988,0,0,2030407680,-2333109504,18.42219925,13.71459961,46.37198905,0.005461104,-28.57142857,-0.060888252,20171207
600820.SH,11364530176,0.370000005,1828893568,1689728.25,342844928,-3435351808,6.259900093,1.80490005,14.0839015,0.004276615,-93.05555556,-0.027058824,20171207
600827.SH,35506204672,0.379999995,1105755392,32050402,1073430912,-2728554240,4.047699928,1.654899955,24.1849459,0.004204918,-85.8490566,0.028059236,20171207
600837.SH,12079516672,0.529999971,0,132150488,-58362789888,-14473832448,5.292300224,1.273000002,44.11853172,0.004770366,-64.61538462,-0.095003519,20171207
600871.SH,27781621760,-0.233999997,-2608028928,-9370000,-4628084224,-397028000,-62.05550003,-4.643099785,23.98933259,0.001480338,-80,-0.046263345,20171207
600886.SH,22139965440,0.435099989,10305428480,489935072,14085852160,-16318482432,9.760899544,2.844599962,37.96099721,0.005255868,-96.15384615,0.001371742,20171207
600887.SH,52471181312,0.810000002,5933595648,67802448,12299080704,-2179796992,20.4144001,11.43360043,44.06015991,0.013548545,-70.27027027,0.095468696,20171207
600893.SH,12599014400,0.189999998,1017475904,31895190,-6516749312,-1606697344,1.441300035,0.668900013,46.53723504,0.003527561,-31.30841121,-0.041415929,20171207
600895.SH,1178449536,0.25,693915136,65960296,-120961960,173148816,4.706099987,2.017100096,17.28241535,0.002378911,-88.34951456,-0.041223404,20171207
600900.SH,37250772992,0.807099998,25637761024,784628416,27722956800,-42104602624,13.62100029,5.872399807,51.77484779,0.001278542,-52.05479452,-0.048795181,20171207
600909.SH,1343787520,0.170000002,0,29884582,-4673228288,-205173488,4.932499886,1.665699959,18.64477255,0.005323422,-97.70114943,-0.035278155,20171207
600919.SH,23786850304,0.800000012,0,0,69104418816,-1.83E+11,10.34420013,0.556200027,46.31976098,0.003313281,-21.73913043,-0.06377551,20171207
600926.SH,10720245760,1,0,84085000,51280289792,-66451791872,8.883899689,0.482899994,26.6312335,0.002778752,-69.49152542,-0.005962521,20171207
600958.SH,4767963136,0.419999987,0,221231072,-22151315456,-889300352,6.306499958,1.238000035,52.46072517,0.005838183,-11.68831169,-0.131979695,20171207
600959.SH,3583921920,0.180000007,929887232,12965353,1075029632,-2833382144,5.241899967,3.043499947,21.06087347,0.001067417,-80,-0.044600939,20171207
600977.SH,6184215552,0.379000008,1034673536,68707792,339469248,-119066992,7.007699966,5.368999958,40.08987709,0.003171235,-10.95890411,-0.021052632,20171207
600999.SH,8564049920,0.560000002,0,511507872,3313690368,2946534656,5.324500084,1.667700052,51.83812695,0.00529659,-61.41732283,-0.106124604,20171207
601006.SH,31590275072,0.75999999,14648436736,2040374656,2332006656,-1359831424,11.53600025,8.814700127,53.06535327,0.004028996,-48.57142857,0.005574136,20171207
601009.SH,21060894720,0.879999995,0,247450000,56910643200,-1.05E+11,11.24289989,0.680599988,60.28841217,0.007546944,-65.38461538,-0.041923551,20171207
601012.SH,8524978688,1.120000005,2868191488,8683490,94392880,-1574960128,18.42359924,9.164999962,45.10968014,0.011729054,-73.62318841,0.111997545,20171207
601018.SH,12533656576,0.175999999,3426054912,600091008,2535353088,-1521486976,6.422699928,4.172399998,40.35869823,0.00266692,-26.82926829,-0.09671848,20171207
601021.SH,6558201344,1.480000019,1747769472,-73526528,1720705920,-3583098880,14.16959953,5.914400101,50.09177248,0.005650977,-82.1192053,0.00813449,20171207
601088.SH,1.25E+11,1.792000055,56334999552,148000000,62173999104,-16376999936,12.19849968,7.500899792,52.21805655,0.003270211,-93.86281588,0.049046322,20171207
601099.SH,1020102656,0.013,0,-76971.8125,-4184993280,-763655360,0.742999971,0.233700007,42.49741693,0.007036702,-27.77777778,-0.047619048,20171207
601111.SH,85447647232,0.620000005,12585591808,467816000,24008237056,-19993831424,9.669099808,4.141499996,60.89261301,0.005640635,-45.16129032,0.079350766,20171207
601117.SH,36515037184,0.25999999,2255840768,7311557.5,863347200,684568960,4.579400063,1.706400037,42.87312786,0.00401006,-41.66666667,0.096,20171207
601118.SH,5933321728,0.0036,121901384,0,24096340,-730033088,0.178200006,0.045600001,32.47492094,0.00312837,-70.27027027,-0.010733453,20171207
601155.SH,11842574336,0.899999976,3135560192,49423448,2620267776,925843264,12.33390045,1.62650001,62.28938124,0.007871202,-31.83279743,0.115643564,20171207
601163.SH,4951381504,0.460000008,535653696,0,803736640,-2087704064,4.671899796,2.670599937,22.95934091,0.004430925,-84,-0.024661509,20171207
601166.SH,1.19E+11,2.25999999,0,213000000,14364000256,-1.59E+11,11.54510021,0.760299981,51.72287807,0.006017813,-78.37837838,-0.018987342,20171207
601169.SH,36295999488,0.819999993,0,32000000,-39110000640,-61541998592,10.18830013,0.711600006,50.55542559,0.0035473,-77.41935484,-0.04200542,20171207
601186.SH,4.24E+11,0.779999971,16135317504,13201000,-9540664320,-15487256576,7.550199986,1.399999976,42.27953284,0.003692248,-37.03703704,-0.057190917,20171207
601198.SH,2435656960,0.340000004,0,0,-3330973440,1508541568,4.880000114,1.316200018,44.38972153,0.002525072,-34.66666667,-0.1377858,20171207
601211.SH,20007774208,0.800000012,0,51097340,-55143321600,-2382228736,5.828000069,1.825700045,49.65091941,0.00404166,-45.12195122,-0.077722772,20171207
601212.SH,47963267072,0.034000002,1092961408,0,2578709760,-2443239936,2.280299902,0.768100023,17.05610762,0.002486696,-80.80808081,0.066153846,20171207
601216.SH,3905979136,0.190799996,1948825088,265387728,1192356992,-1591798400,10.59329987,8.296600342,35.71267277,0.006838564,-88.88888889,,20171207
601225.SH,20304691200,0.810000002,14032369664,167236752,4964019712,-192155088,19.04949951,12.21990013,42.13035375,0.009847655,-92.59259259,0.035897436,20171207
601228.SH,5534371328,0.094400004,1052085632,37946092,750052608,-506858976,4.699200153,3.108500004,20.76590199,0.015860173,-72.13114754,0.001615509,20171207
601229.SH,26419222528,1.49000001,0,0,1.05E+11,-2.10E+11,9.387200356,0.662699997,22.44034723,0.003247025,-97.01492537,-0.035932203,20171207
601288.SH,3.86E+11,0.49000001,0,-9000000,5.09E+11,-5.61E+11,11.38070011,0.791000009,56.06496536,0.001156847,-42.85714286,-0.007936508,20171207
601318.SH,5.46E+11,3.720000029,0,0,-17025000448,-1.94E+11,14.79389954,1.280799985,52.16036364,0.011146213,-84.30160692,0.024912587,20171207
601328.SH,1.47E+11,0.699999988,0,68000000,2.85E+11,-4.09E+11,8.267299652,0.632000029,63.58580835,0.003331515,-30.76923077,-0.032659409,20171207
601333.SH,12666213376,0.125,1167974272,10242100,1195634304,-1369307520,3.131099939,2.712100029,50.23145837,0.005299377,-58.97435897,0.074596774,20171207
601336.SH,1.18E+11,1.620000005,0,28000000,9818999808,-20536000512,7.926400185,0.71329999,49.4821005,0.009652556,-73.89473684,0.074873096,20171207
601375.SH,1590365952,0.090000004,0,16761688,-2688641536,-495505344,3.426100016,1.014500022,17.28616307,0.006449455,-96.42857143,-0.040650407,20171207
601377.SH,5876283904,0.300000012,0,3583236.25,-15901237248,1605987584,5.96420002,1.566200018,40.71290155,0.006359945,-93.75,-0.067532468,20171207
601390.SH,4.44E+11,0.451999992,17788565504,0,148632000,-2667236096,7.339300156,1.43900001,45.20661459,0.003144576,-28.57142857,-0.036363636,20171207
601398.SH,5.18E+11,0.639999986,0,1956000000,2.84E+11,-3.25E+11,10.91450024,0.918099999,43.67223786,0.00104707,-79.31034483,0.025423729,20171207
601555.SH,3327874560,0.270000011,0,14170161,-7859338752,-112814376,3.87229991,0.919399977,28.8946161,0.005402635,-100,-0.066795741,20171207
601600.SH,91734433792,0.090000004,6022867968,1408000,7645189120,-5366917120,3.574899912,1.166900039,0,0,0,,20171207
601601.SH,2.13E+11,1.210000038,0,26000000,41949999104,-48583999488,8.048600197,1.019000053,45.25614504,0.004695694,-70.50209205,0.003800475,20171207
601607.SH,99031457792,0.999899983,4539186176,426075264,1309579904,-777033280,8.068699837,3.577600002,49.31131092,0.007177211,-61.53846154,-0.011461318,20171207
601608.SH,2653427456,0.01,214345344,1993027.25,-263353984,-747562880,0.314799994,0.220500007,7.680552199,0.002108542,-82.9787234,0.002457002,20171207
601611.SH,27354505216,0.189999998,1324669568,20439886,-522853536,-873051072,5.72879982,0.879299998,44.17452585,0.003318982,-13.5483871,0.029665072,20171207
601618.SH,1.41E+11,0.159999996,7846588928,212780000,-2944332032,-2184916992,4.400499821,1.029700041,43.54695395,0.001918744,-22.22222222,-0.053254438,20171207
601628.SH,4.56E+11,0.939999998,0,2686000128,11728000000,-47999000576,8.310099602,0.978100002,45.3472048,0.001269944,-52.07373272,-0.025429116,20171207
601633.SH,63454085120,0.315499991,3764859904,0,6594119680,-4289082112,6.132100105,3.186100006,66.70435862,0.001535001,-11.29032258,-0.022881356,20171207
601668.SH,6.70E+11,0.829999983,50555363328,1187056000,23420080128,-3706387968,12.44229984,2.375699997,50.35201088,0.005962857,-48.71794872,-0.04253112,20171207
601669.SH,1.64E+11,0.369700015,12780204032,164533504,6132189184,-23263315968,7.358300209,1.130599976,50.02775683,0.002465855,-20.45454545,-0.035856574,20171207
601688.SH,12216017920,0.660000026,0,287218304,656103424,930979200,5.478499889,1.244600058,45.4831157,0.008777612,-37.66233766,-0.119425935,20171207
601718.SH,18569420800,0.129999995,901783552,0,-870314688,-490037568,2.850899935,1.806300044,49.14501997,0.002820211,-18.27956989,-0.078404402,20171207
601727.SH,61871980544,0.139799997,4479831040,425126016,743654976,1323049984,3.573699951,1.906000018,23.23302954,0.002500779,-59.09090909,-0.020558003,20171207
601766.SH,1.47E+11,0.239999995,11091244032,0,3348679936,-12288964608,5.789400101,2.311300039,53.39873213,0.008141329,-40.90909091,0.032618026,20171207
601788.SH,6446282240,0.492300004,0,38368344,-10245206016,-7342643200,4.64109993,1.245900035,56.67482255,0.003423243,-20,-0.106955381,20171207
601800.SH,2.91E+11,0.670000017,21658484736,415384544,-11506759680,-39831293952,6.760099888,1.435299993,38.08516269,0.001360651,-41.26984127,-0.086680761,20171207
601818.SH,70754000896,0.50999999,0,0,2.29E+11,-3.70E+11,9.293700218,0.633000016,60.90070246,0.004186443,-44.44444444,-0.030952381,20171207
601857.SH,1.15E+12,0.090000004,57595998208,0,1.91E+11,-1.08E+11,1.455000043,1.234300017,32.11062458,0.000316236,-94.33962264,0.004968944,20171207
601866.SH,12297782272,0.097499996,3629683456,1013960832,6260745728,-5111729664,7.941899776,0.957199991,33.00463906,0.001700005,-84.21052632,-0.045325779,20171207
601872.SH,4468429824,0.132499993,1183552128,85201648,3054891264,-4224223744,4.518799782,2.513499975,27.03271473,0.001968233,-87.5,-0.009111617,20171207
601877.SH,14202337280,0.930000007,2679464704,5558084,1919386368,-1760639360,10.24139977,5.332300186,50.65049968,0.006369392,-46.06299213,0.018181818,20171207
601878.SH,3375424512,0.25999999,0,3548612,-7512049664,-50405136,6.177100182,1.543499947,40.0726358,0.015870394,-57.2519084,0.016853933,20171207
601881.SH,9734670336,0.340000004,0,0,-6736176128,-7215264256,5.273300171,1.393700004,26.15163185,0.003474041,-98.92473118,-0.089698046,20171207
601888.SH,16445312000,0.977199972,2799922944,83791680,1306314624,-239958512,14.19169998,11.76679993,46.43497362,0.007182538,-59.76190476,0.031007752,20171207
601898.SH,41489248256,0.180000007,8248740864,425336992,6088210944,12467159040,2.7427001,1.706500053,49.87434052,0.001527287,-29.26829268,-0.034246575,20171207
601899.SH,57291341824,0.100000001,5423031296,189664816,5309439488,-6031267840,6.46269989,2.921799898,58.20575377,0.008584529,-39.39393939,0.092307692,20171207
601901.SH,6237062144,0.159999996,0,0,-18205270016,713127872,3.578099966,0.862299979,21.20175173,0.002802716,-99,-0.035161744,20171207
601919.SH,50131603456,0.270000011,6708045824,1026589952,-482802976,6227467776,12.98509979,3.622900009,50.09591179,0.003309105,-39.3258427,-0.010574018,20171207
601933.SH,37015265280,0.150000006,1529177600,-97526056,2370853632,-1050933376,7.153900146,4.395899773,36.169972,0.007783345,-96.52173913,0.13048369,20171207
601939.SH,4.73E+11,0.800000012,0,-58000000,1.02E+12,-7.38E+11,11.89280033,0.940400004,49.72515113,0.01209551,-73.33333333,0.065340909,20171207
601958.SH,7698589696,0.012,50777404,0,-205364064,134992384,0.299400002,0.34799999,33.95459197,0.003725282,-71.21212121,0.002877698,20171207
601966.SH,7417091584,0.600000024,1046865152,0,1844014976,-539569280,8.552900314,3.938699961,21.26316433,0.003681156,-90.29850746,0.070326959,20171207
601985.SH,21951670272,0.25999999,11388617728,78218896,14253315072,-15654795264,9.515500069,2.494199991,40.61420987,0.002543625,-41.02564103,-0.037184595,20171207
601988.SH,3.69E+11,0.469999999,0,762000000,-52684001280,-1.65E+11,9.823300362,0.825800002,52.0572015,0.001034242,-60,-0.005076142,20171207
601989.SH,33687465984,0.059,507326016,57935368,-2802546944,-1125030784,1.734300017,0.168200001,36.92916925,0.005606339,-54.90196078,,20171207
601991.SH,44502536192,0.143399999,7742382080,696688000,19123417088,-9093318656,4.578700066,1.14199996,35.0587386,0.001409986,-45,-0.021276596,20171207
601992.SH,32675184640,0.239999995,5977746432,-18409982,2392142336,-6087633408,5.649799824,1.341899991,47.58107835,0.008258736,-53.19148936,-0.085178876,20171207
601997.SH,7063652864,1.389999986,0,0,35512197120,-49727172608,13.53289986,0.800199986,38.29074235,0.005750466,-83.78378378,-0.0502477,20171207
601998.SH,1.15E+11,0.680000007,0,-56000000,-29241999360,-1.17E+11,8.773500443,0.60860002,57.25563329,0.001699487,-38.0952381,-0.03125,20171207
